id,identity_to_query
UniRef100_A0A1B9R5H7/3-249,0.279
UniRef100_A0A196PDW0/1-242,0.279
UniRef100_UPI00067A9836/1-242,0.279
UniRef100_A0A0P1FF53/1-242,0.279
UniRef100_A0A2U8W1K4/1-246,0.279
UniRef100_A0A0Q4ZDY7/1-246,0.279
UniRef100_A0A1N6N908/1-242,0.279
UniRef100_Q1YE65/3-246,0.279
UniRef100_A0A2V6ZSF0/1-246,0.279
UniRef100_A0A2T8HYW6/1-242,0.279
UniRef100_A0A2T7GC22/1-242,0.279
UniRef100_A0A2S4LJY4/1-246,0.279
UniRef100_UPI000BBA50E9/1-241,0.279
UniRef100_A0A345QL04/1-242,0.279
UniRef100_UPI00047EC6BB/1-242,0.279
UniRef100_UPI0007012C0B/1-246,0.279
UniRef100_L7KS51/3-248,0.279
UniRef100_A0A0Q5CJM0/1-246,0.279
UniRef100_A0A1I6GLZ8/1-241,0.279
UniRef100_A0A2V6YTL4/1-246,0.279
UniRef100_A0A0S9QTY2/1-246,0.279
UniRef100_A0A0S9PNV0/1-246,0.279
UniRef100_A0A2T0RY66/1-242,0.279
UniRef100_A0A2G2B288/1-242,0.279
UniRef100_UPI0006F39FA6/1-246,0.279
UniRef100_A0A2D5IIZ0/1-242,0.279
UniRef100_E6SHE8/1-294,0.279
UniRef100_A0A161Q868/1-242,0.279
UniRef100_A0A2A7MQI5/6-252,0.279
UniRef100_UPI0009FFB306/31-272,0.279
UniRef100_A0A1V0RKR8/1-242,0.279
UniRef100_A0A0L6CQB3/1-250,0.279
UniRef100_UPI000953545F/3-246,0.279
UniRef100_A0A1H7GMN1/1-242,0.279
UniRef100_A0A2N3F012/1-242,0.279
UniRef100_UPI0006F948A8/1-245,0.279
UniRef100_H5TQT1/3-248,0.279
UniRef100_B0UHR5/1-246,0.279
UniRef100_UPI0003716B14/1-246,0.279
UniRef100_UPI0005963634/4-247,0.279
UniRef100_A0A0S9R3W0/1-245,0.279
UniRef100_A0A1H2UEY8/1-242,0.279
UniRef100_UPI0006F8F6E2/1-245,0.279
UniRef100_A0A315QY16/1-242,0.279
UniRef100_A6E4J4/1-242,0.279
UniRef100_A0A0P8A8C8/1-247,0.279
UniRef100_A0A2E5DWX5/1-245,0.279
UniRef100_A0A212ACY2/1-242,0.279
UniRef100_A0A1I2SVE0/1-246,0.279
UniRef100_UPI0006FA160D/1-245,0.279
UniRef100_UPI00035FF950/1-242,0.279
UniRef100_A0A0Q6Q586/3-250,0.279
UniRef100_UPI0006481539/3-250,0.279
UniRef100_A0A196QBW6/1-242,0.279
UniRef100_UPI000CD191B4/1-242,0.279
UniRef100_UPI000DD36CF1/1-242,0.279
UniRef100_A0A2E4IHR9/3-247,0.279
UniRef100_A0A2W4B6B7/3-250,0.279
UniRef100_A0A2U8WZJ4/1-246,0.279
UniRef100_UPI000E661AEB/1-242,0.279
UniRef100_A0A0J6QYX6/1-246,0.279
UniRef100_A0A257Q201/1-242,0.279
UniRef100_A0A1Y5RFD6/1-242,0.279
UniRef100_A0A139SNI6/1-250,0.279
UniRef100_UPI000479A5C6/1-242,0.279
UniRef100_UPI000C2236D0/4-247,0.279
UniRef100_A0A2G8M7T8/1-246,0.279
UniRef100_A0A1I7F6P7/1-246,0.279
UniRef100_A0A147FK94/1-246,0.279
UniRef100_A0A1I5LE69/4-247,0.279
UniRef100_A0A1N6ZR19/3-250,0.279
UniRef100_UPI000DD65F5B/3-250,0.279
UniRef100_A0A1X6YZM7/1-242,0.279
UniRef100_F9Y413/1-242,0.279
UniRef100_A0A017HRB7/1-242,0.279
UniRef100_A0A0J6VRY1/1-246,0.279
UniRef100_A0A0N5A5Y5/1-241,0.279
UniRef100_A0A326GGM0/4-247,0.279
UniRef100_G2LJ32/1-244,0.279
UniRef100_UPI0003F79CD4/1-245,0.279
UniRef100_A0A2D9P984/4-246,0.279
UniRef100_A0A251WY00/1-242,0.279
UniRef100_A0A238J442/1-242,0.279
UniRef100_A0A354V0Z9/1-242,0.279
UniRef100_A0A081MA84/3-246,0.279
UniRef100_A0A165QDY2/4-246,0.279
UniRef100_UPI0007F51429/4-246,0.279
UniRef100_UPI0004976B02/3-246,0.279
UniRef100_A0A2V8IQ00/1-240,0.279
UniRef100_A0A1H6JQ06/1-242,0.279
UniRef100_A0A222ERX9/4-246,0.279
UniRef100_A0A0M6XN82/1-242,0.279
UniRef100_UPI00041E4B45/1-242,0.279
UniRef100_A0A0E9K403/1-246,0.279
UniRef100_A0A2D8YRH3/3-243,0.279
UniRef100_A0A0M8ZHN5/9-253,0.279
UniRef100_UPI000738CDB0/1-244,0.279
UniRef100_A0A2D6NL10/4-246,0.279
UniRef100_UPI000E3DB501/4-244,0.279
UniRef100_A0A066PND8/1-241,0.279
UniRef100_A0A073IVA3/1-242,0.279
UniRef100_A0A317PL64/3-247,0.279
UniRef100_A5FYE5/1-241,0.279
UniRef100_F0IYF1/1-241,0.279
UniRef100_A0A1V2H5R8/1-242,0.279
UniRef100_A0A257S8U8/1-241,0.279
UniRef100_A0A1I3P070/1-243,0.279
UniRef100_A0A1B6YR50/1-242,0.279
UniRef100_A0A2M6XHT1/1-246,0.279
UniRef100_A0A345YAK0/4-246,0.279
UniRef100_A0A2E9V4L2/4-246,0.279
UniRef100_A0A1B2ADH6/4-242,0.279
UniRef100_A0A2E1GIH3/2-242,0.279
UniRef100_A0A2D4Y329/4-246,0.279
UniRef100_A0A1H3WX95/1-252,0.279
UniRef100_A0A1H2XDL6/1-242,0.279
UniRef100_A0A0M7B5H4/1-242,0.279
UniRef100_UPI000E534DE7/4-249,0.279
UniRef100_A0A1S8D8T6/1-242,0.279
UniRef100_UPI000401D214/3-245,0.279
UniRef100_A0A2W5UZU8/1-244,0.279
UniRef100_UPI00082BFCC9/4-255,0.279
UniRef100_A0A1C3K1U0/4-247,0.279
UniRef100_A0A238LHS3/1-242,0.279
UniRef100_A0A2G4K8F5/1-244,0.279
UniRef100_A0A2E5DJ32/4-246,0.279
UniRef100_A0A1W9KEC8/2-247,0.279
UniRef100_A0A167JQG0/4-242,0.279
UniRef100_UPI000B4B687E/4-243,0.279
UniRef100_A0A0Q8XHB9/4-242,0.279
UniRef100_A0A0N7MBW0/1-254,0.279
UniRef100_UPI000DD7BF8C/3-246,0.279
UniRef100_A0A1N6D8G8/4-243,0.279
UniRef100_A0A2N5JW92/2-244,0.279
UniRef100_A0A2V5B454/4-243,0.279
UniRef100_A0A0Q6ULC9/1-244,0.279
UniRef100_UPI0005533A30/1-244,0.279
UniRef100_A0A2Z5ECZ2/4-243,0.279
UniRef100_A0A0Q7U9E1/1-244,0.279
UniRef100_A0A381WUW7/2-242,0.279
UniRef100_A0A084EHL6/4-244,0.279
UniRef100_A0A291N3C2/4-244,0.279
UniRef100_J2PA19/4-243,0.279
UniRef100_A0A0J7XVD8/4-243,0.279
UniRef100_A0A258I4T4/4-242,0.279
UniRef100_UPI000E6A20C8/4-242,0.279
UniRef100_A0A0A2CSI2/2-242,0.279
UniRef100_A0A124JTE7/4-243,0.279
UniRef100_A0A2W4JE78/4-246,0.279
UniRef100_A0A2E5ZJN2/2-244,0.279
UniRef100_A0A0T2Q5G2/4-242,0.279
UniRef100_A0A2A8HSB0/5-242,0.279
UniRef100_A0A0B2BZT6/4-243,0.279
UniRef100_A0A259DXD1/4-243,0.279
UniRef100_UPI00082C9373/4-243,0.279
UniRef100_A0A1Y3QIR1/1-245,0.279
UniRef100_UPI00041AF694/1-244,0.279
UniRef100_A0A059DPW6/3-246,0.279
UniRef100_A0A2U0SEL5/4-243,0.279
UniRef100_A0A0W1QHC3/4-243,0.279
UniRef100_A0A196N6I2/4-243,0.279
UniRef100_A0A0Q6AKH4/4-242,0.279
UniRef100_UPI00026302F8/4-243,0.279
UniRef100_A0A163MQ37/2-242,0.279
UniRef100_A0A0N9U704/4-242,0.279
UniRef100_UPI000A039B08/4-243,0.279
UniRef100_A0A163RFI1/2-242,0.279
UniRef100_A0A163DX13/2-242,0.279
UniRef100_UPI000E74F545/4-243,0.279
UniRef100_A0A163VKY2/2-242,0.279
UniRef100_Q7V8Q8/2-242,0.279
UniRef100_A0A316JKL2/1-244,0.279
UniRef100_F1ZBY2/4-243,0.279
UniRef100_UPI00083627A1/4-243,0.279
UniRef100_A0A076H935/2-246,0.279
UniRef100_A0A1C6T7A0/4-247,0.279
UniRef100_A0A2E4CWE8/4-243,0.279
UniRef100_A0A1G5TLL2/4-242,0.279
UniRef100_Q3ALF6/2-246,0.279
UniRef100_UPI0003190E25/1-249,0.279
UniRef100_UPI000E0FDCB6/2-246,0.279
UniRef100_A0A2W6ZTZ5/1-242,0.279
UniRef100_A0A2T7V7Z2/4-242,0.279
UniRef100_A0A245ZSX1/4-242,0.279
UniRef100_A0A1Q5BUW1/4-247,0.279
UniRef100_UPI0002002479/1-244,0.279
UniRef100_A0A2E7B853/3-242,0.279
UniRef100_A0A0M2LJP1/4-242,0.279
UniRef100_A0A246JNK7/4-242,0.279
UniRef100_A0A150S582/1-238,0.279
UniRef100_A0A1C6VSQ8/4-247,0.279
UniRef100_A0A0G9MVM1/4-243,0.279
UniRef100_UPI000E0E1244/2-248,0.279
UniRef100_UPI000E75F813/4-243,0.279
UniRef100_UPI000E0E3D29/2-246,0.279
UniRef100_UPI00097E6BE8/4-241,0.279
UniRef100_A0A0W1DNG6/4-242,0.279
UniRef100_A0A2S8B857/4-242,0.279
UniRef100_A0A238V5Z7/1-242,0.279
UniRef100_A0A0W1CLH1/4-242,0.279
UniRef100_A0A0M2RGK4/4-247,0.279
UniRef100_A0A175Y7S9/4-242,0.279
UniRef100_A0A318NJL9/4-247,0.279
UniRef100_A0A2G4G0U0/1-245,0.279
UniRef100_UPI000E6C503A/4-243,0.279
UniRef100_UPI000E75F232/4-247,0.279
UniRef100_A0A0M8XLV5/4-247,0.279
UniRef100_A0A2G6XQE7/4-247,0.279
UniRef100_A0A2N3Z274/4-247,0.279
UniRef100_A0A0D0WPE2/4-247,0.279
UniRef100_A0A1B3ZAI6/4-242,0.279
UniRef100_UPI000E0FD5A5/2-248,0.279
UniRef100_UPI000E720211/4-242,0.279
UniRef100_C4RLF0/4-247,0.279
UniRef100_A0A1C5G6L9/4-247,0.279
UniRef100_A0A2E0KEU9/2-248,0.279
UniRef100_A0A2Z5U821/4-242,0.279
UniRef100_UPI0005F262AA/1-242,0.279
UniRef100_A0A1N6SF65/4-247,0.279
UniRef100_A4YI34/1-240,0.279
UniRef100_UPI00073EEB1A/1-258,0.279
UniRef100_A0A0R2U3Q8/1-244,0.279
UniRef100_A0A1C4X6U6/4-247,0.279
UniRef100_A0A1C4XEQ5/4-247,0.279
UniRef100_A0A2V7G1A5/1-245,0.279
UniRef100_UPI000DA6AF7A/1-242,0.279
UniRef100_A0A0Q5ULI4/4-242,0.279
UniRef100_UPI000825C53D/7-247,0.279
UniRef100_W8F7R6/1-242,0.279
UniRef100_A0A328NFF2/4-247,0.279
UniRef100_A0A2Z2HZS8/3-261,0.279
UniRef100_A0A0A1W6R3/4-242,0.279
UniRef100_A0A1Y5Q480/4-242,0.279
UniRef100_UPI0004C0574F/4-247,0.279
UniRef100_A0A1C5A4S4/4-247,0.279
UniRef100_J3AMP8/1-244,0.279
UniRef100_A0A0Q4UWH2/4-242,0.279
UniRef100_A0A345WQ84/4-242,0.279
UniRef100_A0A366CF70/4-242,0.279
UniRef100_A0A147I604/4-243,0.279
UniRef100_UPI00037F0809/3-247,0.279
UniRef100_A0A346PF28/3-261,0.279
UniRef100_L9VMG1/1-259,0.279
UniRef100_C6HYU7/1-239,0.279
UniRef100_A0A1I5U2V0/4-242,0.279
UniRef100_UPI00042646B4/4-243,0.279
UniRef100_A8LX55/3-247,0.279
UniRef100_A0A212TAM3/1-242,0.279
UniRef100_L0JMT6/3-260,0.279
UniRef100_A0A2V7ERH2/1-246,0.279
UniRef100_UPI0003723C7A/3-247,0.279
UniRef100_UPI0003649A16/3-247,0.279
UniRef100_UPI000E6B3BAB/1-247,0.279
UniRef100_A0A1Z3U6F7/1-244,0.279
UniRef100_UPI000378FC7F/1-244,0.279
UniRef100_A0A1K1QTE5/1-246,0.279
UniRef100_A0A2W4PIT3/1-244,0.279
UniRef100_A0A0Q5ZU94/1-235,0.279
UniRef100_A0A351MIJ4/1-248,0.279
UniRef100_A0A2D8BAB6/1-246,0.279
UniRef100_A0A2D4WRV4/4-236,0.279
UniRef100_UPI000260F755/1-245,0.279
UniRef100_A0A087MLB3/1-246,0.279
UniRef100_UPI000E69C46A/3-244,0.279
UniRef100_A0A091B0G0/1-246,0.279
UniRef100_C7NG18/8-253,0.279
UniRef100_UPI00059DE4A6/2-246,0.279
UniRef100_A0A368KDT2/1-245,0.279
UniRef100_A0A2M9EAP6/1-246,0.279
UniRef100_UPI000D39DAA4/1-245,0.279
UniRef100_A0A2T2YBT5/2-237,0.279
UniRef100_A0A142HTF4/1-240,0.279
UniRef100_A0A2U1BAA9/6-244,0.279
UniRef100_A0A2E6NDN5/5-240,0.279
UniRef100_A0A2H5WIV9/5-232,0.279
UniRef100_A0A0U3DT58/7-241,0.279
UniRef100_A0A125RDL1/7-241,0.279
UniRef100_A0A1T5EC84/1-241,0.279
UniRef100_U3HBI3/1-246,0.279
UniRef100_A0A1D2WNU4/7-241,0.279
UniRef100_A0A2L2WTC8/5-240,0.279
UniRef100_B4U8M5/5-232,0.279
UniRef100_A0A0A7GJU7/2-230,0.279
UniRef100_A0A2S6STK4/1-238,0.279
UniRef100_UPI0009D950A8/7-202,0.279
UniRef100_A0A0Q0FM20/7-201,0.279
UniRef100_A0A2W4LWZ8/1-178,0.279
UniRef100_A0A248QFF5/1-238,0.279
UniRef100_A0A1F6UNS1/1-185,0.279
UniRef100_UPI000E23A15D/3-227,0.279
UniRef100_UPI000E231CF2/3-227,0.279
UniRef100_UPI000E250479/3-227,0.279
UniRef100_A0A1Y1QQH9/2-198,0.279
UniRef100_UPI000E22195A/3-227,0.279
UniRef100_UPI000E25F841/3-227,0.279
UniRef100_UPI000E263BAF/3-227,0.279
UniRef100_UPI000E2531CA/3-227,0.279
UniRef100_W0DGY8/2-230,0.279
UniRef100_A0A1E5T7X7/3-236,0.279
UniRef100_A0A0P0ZAJ7/2-219,0.279
UniRef100_I3Z487/3-239,0.279
UniRef100_A0A378LZR8/1-237,0.279
UniRef100_UPI0009AACEF9/5-210,0.279
UniRef100_UPI000DF7CC3A/3-226,0.279
UniRef100_A0A2E1PEB1/1-233,0.279
UniRef100_U5C6N4/2-239,0.279
UniRef100_UPI000D023BBB/3-225,0.279
UniRef100_A0A136KAK2/1-236,0.279
UniRef100_A0A0X1KP13/1-239,0.279
UniRef100_A0A239UCJ6/3-226,0.279
UniRef100_UPI000E6A0F13/3-227,0.279
UniRef100_S6H8A1/1-235,0.279
UniRef100_UPI00066BDB0A/3-226,0.279
UniRef100_UPI000D1DFE5B/3-226,0.279
UniRef100_A0A1X7J5B5/3-237,0.279
UniRef100_A0A1F2YLX2/1-231,0.279
UniRef100_UPI000D1D35A9/3-227,0.279
UniRef100_A0A151A1Y8/3-227,0.279
UniRef100_UPI000237A985/1-235,0.279
UniRef100_A0A1D4H2I9/3-228,0.279
UniRef100_UPI000D1D43F8/3-227,0.279
UniRef100_L0FVU4/2-239,0.279
UniRef100_A0A366X628/1-234,0.279
UniRef100_UPI0004E0C5F9/2-223,0.279
UniRef100_A0A259AM93/1-176,0.279
UniRef100_UPI000619AE1B/3-226,0.279
UniRef100_A0A1E5AC32/1-234,0.279
UniRef100_A0A2T4SDR1/3-228,0.279
UniRef100_UPI00069B40BD/3-227,0.279
UniRef100_UPI0002D6EE4D/3-228,0.279
UniRef100_A0A2U3LYA4/2-227,0.279
UniRef100_UPI000D1C3A85/3-226,0.279
UniRef100_A0A354CQJ7/1-189,0.279
UniRef100_A0A0P1EDJ6/1-234,0.279
UniRef100_UPI000D1CCFC4/3-228,0.279
UniRef100_A0A1B1G949/3-228,0.279
UniRef100_A0A1E5TKI2/3-228,0.279
UniRef100_UPI000CDE3669/1-235,0.279
UniRef100_UPI000D1C26AC/3-228,0.279
UniRef100_A0A2A4M685/36-256,0.279
UniRef100_A0A2X1KAA9/2-197,0.279
UniRef100_A0A2C6VF59/3-227,0.279
UniRef100_A0A1X7BT83/1-232,0.279
UniRef100_A0A2G4I881/2-222,0.279
UniRef100_A0A1H8L6Z1/1-234,0.279
UniRef100_A0A2V8YKP6/4-228,0.279
UniRef100_A0A2V8ZAC9/2-226,0.279
UniRef100_A0A259TXL3/2-219,0.279
UniRef100_A0A1N7FQ32/1-233,0.279
UniRef100_A0A2N5RMJ0/1-238,0.279
UniRef100_A0A2V8YWB3/2-226,0.279
UniRef100_A0A0S8AZU8/2-220,0.279
UniRef100_A0A2D9JK36/1-235,0.279
UniRef100_A0A2E7UVS1/2-221,0.279
UniRef100_A0A2R6LG21/7-153,0.279
UniRef100_A3MSG1/2-222,0.279
UniRef100_A0A0F2LB49/2-222,0.279
UniRef100_A0A2D5E9F4/2-221,0.279
UniRef100_A0A2F0ASA2/2-221,0.279
UniRef100_A0A2V2XQD2/1-234,0.279
UniRef100_H6QBI9/2-223,0.279
UniRef100_A0A1Q7DPL9/1-242,0.279
UniRef100_A0A2D8V108/4-176,0.279
UniRef100_A0A381U359/2-215,0.279
UniRef100_H1L162/1-218,0.279
UniRef100_A0A1H3XFG7/1-244,0.283
UniRef100_UPI0004A747E7/1-244,0.283
UniRef100_A0A2N6EPR2/1-244,0.283
UniRef100_A0A143BAW1/1-244,0.283
UniRef100_UPI00094DE8F6/1-242,0.283
UniRef100_A0A318VUY0/1-247,0.283
UniRef100_UPI00037214B5/1-247,0.283
UniRef100_A0A037ZJL7/1-242,0.283
UniRef100_A0A095CVR8/1-242,0.283
UniRef100_A0A1V0Q0M8/1-242,0.283
UniRef100_A0A1D9MEC1/1-242,0.283
UniRef100_A0A1B0ZWF0/1-242,0.283
UniRef100_A0A2A9GIG9/1-242,0.283
UniRef100_A0A2A4CM67/1-242,0.283
UniRef100_A0A1W9XKT7/1-242,0.283
UniRef100_A0A1T2BG95/1-242,0.283
UniRef100_A0A085U1G8/1-242,0.283
UniRef100_A0A2N3BD61/1-242,0.283
UniRef100_UPI000B53F596/1-242,0.283
UniRef100_A0A2D8P5U6/1-242,0.283
UniRef100_A0A1I4QSB4/1-242,0.283
UniRef100_A0A1F7NPB1/1-254,0.283
UniRef100_A0A254US80/1-242,0.283
UniRef100_A0A2K8KEW4/1-242,0.283
UniRef100_A0A2P8FF85/1-242,0.283
UniRef100_A0A2T6AYV2/1-242,0.283
UniRef100_UPI0006C74AD3/1-242,0.283
UniRef100_A0A0B1PYF2/3-247,0.283
UniRef100_A0A0Q6LLX4/1-243,0.283
UniRef100_UPI000488199A/1-247,0.283
UniRef100_A0A0S2EJJ1/3-247,0.283
UniRef100_A0A1I5SLC7/1-242,0.283
UniRef100_UPI000E5A6BDC/1-242,0.283
UniRef100_UPI0008FF4F3E/1-242,0.283
UniRef100_A0A2V7C806/1-246,0.283
UniRef100_A0A2W7Q0B2/1-242,0.283
UniRef100_A0A238JEB4/1-242,0.283
UniRef100_UPI0008462BF7/1-242,0.283
UniRef100_UPI00082DB324/1-242,0.283
UniRef100_UPI00064761EF/1-243,0.283
UniRef100_A0A0B7IXM7/1-247,0.283
UniRef100_UPI000832ED49/1-242,0.283
UniRef100_A0A1H3B1X4/1-242,0.283
UniRef100_A0A059IKM2/1-242,0.283
UniRef100_A0A239DI80/1-242,0.283
UniRef100_A0A330HI43/1-242,0.283
UniRef100_UPI000DF2265F/1-242,0.283
UniRef100_UPI000BAB0026/1-242,0.283
UniRef100_A0A1M5EQS2/1-242,0.283
UniRef100_A0A1J5HND8/1-248,0.283
UniRef100_UPI00041FA620/3-247,0.283
UniRef100_A0A1I1GC02/1-242,0.283
UniRef100_A0A2V7BHC3/1-244,0.283
UniRef100_P50937/1-242,0.283
UniRef100_A0A086Y093/1-242,0.283
UniRef100_UPI00040306FE/1-242,0.283
UniRef100_UPI0006D7ECBC/3-250,0.283
UniRef100_UPI0005622CE5/1-242,0.283
UniRef100_A0A0Q6CD17/3-247,0.283
UniRef100_A0A0P7WSN0/1-242,0.283
UniRef100_A3PI62/1-242,0.283
UniRef100_A0A2R4WKQ5/1-246,0.283
UniRef100_B8IPH3/1-246,0.283
UniRef100_UPI000E24AD0C/1-242,0.283
UniRef100_A0A2T6BDH3/1-242,0.283
UniRef100_A0A2T5XD48/1-246,0.283
UniRef100_K5YP74/1-242,0.283
UniRef100_A0A1N7HD93/1-242,0.283
UniRef100_UPI000DE98874/1-242,0.283
UniRef100_UPI000E4F1C1C/1-243,0.283
UniRef100_UPI00065DE7A3/3-247,0.283
UniRef100_A0A345Q919/1-242,0.283
UniRef100_A0A257PDE4/1-242,0.283
UniRef100_UPI000E247135/1-242,0.283
UniRef100_A9W5U0/1-246,0.283
UniRef100_A0A1A0XAD3/3-248,0.283
UniRef100_A0A318KT73/1-243,0.283
UniRef100_A0A0J6S4J1/1-246,0.283
UniRef100_C7CMF7/1-246,0.283
UniRef100_A0A059G123/1-242,0.283
UniRef100_UPI00082C4FB5/1-246,0.283
UniRef100_A0A2W7NB76/1-242,0.283
UniRef100_C5ARI9/1-246,0.283
UniRef100_A5PAL0/4-247,0.283
UniRef100_UPI000DD9D75A/1-242,0.283
UniRef100_A0A2D8MIZ3/4-247,0.283
UniRef100_A0A0Q4WXT3/1-246,0.283
UniRef100_A0A1W9QHI3/1-241,0.283
UniRef100_A0A0Q6ETJ6/3-247,0.283
UniRef100_H5U669/3-248,0.283
UniRef100_A0A2V3TVB1/1-246,0.283
UniRef100_A0A1I5A8B6/1-242,0.283
UniRef100_A0A2E6KB66/4-247,0.283
UniRef100_A0A2U8VSJ8/1-246,0.283
UniRef100_A0A1B7Z5H4/1-242,0.283
UniRef100_A0A1Q3JM97/1-243,0.283
UniRef100_A0A2U2CU30/1-242,0.283
UniRef100_UPI000419AB53/1-247,0.283
UniRef100_A0A2U8WKV3/1-246,0.283
UniRef100_I9WUB2/1-246,0.283
UniRef100_A0A1I4QJD4/1-246,0.283
UniRef100_A0A1M6GRJ2/1-242,0.283
UniRef100_A0A0C6FTU0/1-246,0.283
UniRef100_A0A1H8R5L5/1-246,0.283
UniRef100_A0A0D0Q3B4/1-243,0.283
UniRef100_UPI0005D16CAA/1-242,0.283
UniRef100_A0A0L6JD20/1-246,0.283
UniRef100_UPI0008A777DD/1-246,0.283
UniRef100_A0A2U1F0K5/1-246,0.283
UniRef100_A0A316GAN2/1-242,0.283
UniRef100_UPI000E4B1EBA/1-242,0.283
UniRef100_B1LUA2/1-246,0.283
UniRef100_A0A179S8Q0/1-246,0.283
UniRef100_A0A1I2HKP5/1-246,0.283
UniRef100_UPI00089E4AB9/1-246,0.283
UniRef100_A0A1I6P955/1-246,0.283
UniRef100_UPI00034DA201/1-246,0.283
UniRef100_UPI000DAEDBC6/1-243,0.283
UniRef100_UPI000E0CCD78/1-242,0.283
UniRef100_A0A1J0WID0/1-242,0.283
UniRef100_A0A2E7YFE2/1-246,0.283
UniRef100_A0A0D6P5L9/1-242,0.283
UniRef100_A0A2R8B7W8/2-243,0.283
UniRef100_A0A1G9GXY6/1-243,0.283
UniRef100_M7Y9E7/1-246,0.283
UniRef100_A0A1G5T0Q4/1-246,0.283
UniRef100_A0A2E8PLF1/1-243,0.283
UniRef100_A0A1W9HZ58/2-246,0.283
UniRef100_A0A2E8LK12/1-244,0.283
UniRef100_A0A2N3CMY0/1-242,0.283
UniRef100_U3A7C4/4-242,0.283
UniRef100_UPI000830FE5C/4-244,0.283
UniRef100_A0A2W5NBM7/1-243,0.283
UniRef100_UPI000E268FB9/1-242,0.283
UniRef100_A0A1L6LZE0/1-242,0.283
UniRef100_A0A2N0HJH1/4-242,0.283
UniRef100_A0A1M3MRK7/1-245,0.283
UniRef100_A0A257YD59/4-242,0.283
UniRef100_A0A150T763/1-244,0.283
UniRef100_A0A257G882/4-243,0.283
UniRef100_A0A1A7QF59/4-243,0.283
UniRef100_A0A150QCQ5/1-244,0.283
UniRef100_UPI00051A84B3/4-242,0.283
UniRef100_A0A270BCA1/4-242,0.283
UniRef100_A0A2T1EYP0/1-246,0.283
UniRef100_A0A2E1Z1L2/4-242,0.283
UniRef100_A0A243WGZ0/1-242,0.283
UniRef100_K9P601/1-246,0.283
UniRef100_A0A1I3Q680/4-243,0.283
UniRef100_A0A2N3DY08/4-247,0.283
UniRef100_A0A1M3D6Y3/4-242,0.283
UniRef100_A0A2E2G7Y8/2-247,0.283
UniRef100_A0A245ZVZ8/4-243,0.283
UniRef100_A0A358BWN6/1-242,0.283
UniRef100_A0A0W1G797/4-242,0.283
UniRef100_A0A1G3KS00/4-242,0.283
UniRef100_A0A059FD91/3-242,0.283
UniRef100_A0A0D1MDK5/4-242,0.283
UniRef100_A0A2N3CTK2/4-242,0.283
UniRef100_A0A0Q4C7C6/4-247,0.283
UniRef100_A0A1Y6EZ79/4-242,0.283
UniRef100_A0A2S9YLG5/1-249,0.283
UniRef100_A0A2P7EBR7/1-242,0.283
UniRef100_A0A0Q8RRD5/4-242,0.283
UniRef100_A0A0Q7Z4L8/4-242,0.283
UniRef100_A0A1G3KB99/4-242,0.283
UniRef100_A0A0Q8FZ26/2-245,0.283
UniRef100_A0A1Q7R7W1/1-245,0.283
UniRef100_A0A1I5E3H4/4-242,0.283
UniRef100_A0A0Q4IK80/4-242,0.283
UniRef100_UPI0003A59FF8/3-247,0.283
UniRef100_A0A1E4JL69/4-242,0.283
UniRef100_A0A2T5GUZ8/4-242,0.283
UniRef100_A0A2V7MJG4/1-245,0.283
UniRef100_A0A0Q4R7W9/4-242,0.283
UniRef100_A0A2V7IUR1/1-245,0.283
UniRef100_A0A2V7NEX9/1-245,0.283
UniRef100_A0A0Q4L302/4-242,0.283
UniRef100_A0A1G7KRF4/4-242,0.283
UniRef100_A0A1Q7DQJ3/1-241,0.283
UniRef100_A0A2T5GLT2/4-242,0.283
UniRef100_A0A0Q4EEZ7/4-242,0.283
UniRef100_A0A0Q4LFC3/4-242,0.283
UniRef100_A0A2L0VSB7/4-242,0.283
UniRef100_A0A2A4I2F6/4-243,0.283
UniRef100_A0A2V7N1I8/1-253,0.283
UniRef100_A0A0Q4J9A3/4-242,0.283
UniRef100_D2RS95/1-259,0.283
UniRef100_A0A2W5NB81/4-242,0.283
UniRef100_UPI0008372096/4-243,0.283
UniRef100_A0A2A4IBH1/4-242,0.283
UniRef100_A0A2T4YP76/4-242,0.283
UniRef100_A3ZA50/2-245,0.283
UniRef100_M0C0E7/1-259,0.283
UniRef100_A0A1Q7DZ94/9-248,0.283
UniRef100_A0A0S9CHJ0/4-242,0.283
UniRef100_A0A1G8ZS78/1-259,0.283
UniRef100_A0A2E5JV03/1-250,0.283
UniRef100_A0A094QEA5/4-243,0.283
UniRef100_A0A1H1KWZ5/1-244,0.283
UniRef100_A0A1I6MSG7/1-244,0.283
UniRef100_A0A094SJE9/4-244,0.283
UniRef100_A0A1D8ATA0/1-244,0.283
UniRef100_A0A0S9NRG4/1-244,0.283
UniRef100_A0A219AHG6/1-234,0.283
UniRef100_A0A1V6G7G8/5-243,0.283
UniRef100_UPI000830675E/1-235,0.283
UniRef100_A0A376DYL5/2-236,0.283
UniRef100_A0A1M7D461/2-236,0.283
UniRef100_A0A2W4TVS9/1-246,0.283
UniRef100_UPI0004658D5B/1-245,0.283
UniRef100_UPI000E58A045/3-244,0.283
UniRef100_A0A212U0P8/11-255,0.283
UniRef100_A0A1D2RX18/1-246,0.283
UniRef100_A0A2N0XJA2/1-235,0.283
UniRef100_A0A1H1Z120/1-240,0.283
UniRef100_A0A1C2GPR7/1-240,0.283
